appid,title,url,desc,场景_zxw,行业_zxw,场景_myy,行业_myy,场景_tml,行业_tml,场景_zz,行业_zz,场景_ljh,行业_ljh
a7de5c46-0392-40f4-94d0-0009371593a1,驾驶安全技巧，生命无价,http://www.rabbitpre.com/m/Qf6Rrif,安全预防可以避免80%的事故， 祝您安全驾驶，平安回站,,,,,,,,,,
8a096bc7-7a8e-4286-ab95-abf35cadf6cc,鼎湖童轩6.18父亲节场内活动,http://www.rabbitpre.com/m/qQRVJbG,成长冠军、喜安智,,,,,,,,,,
4a107649-38c9-4598-b7fd-76911c8f2417,【泰州】少年，我看你骨骼惊奇,http://www.rabbitpre.com/m/NVNbeyQ,互联网家装喵咚家，强势登录泰州；使劲洪荒之力，“职”为与你相遇。,,,,,,,,,,
f057148e-d1dc-4e8e-aef7-432a94b43d43,新生儿遗传代谢病筛查,http://www.rabbitpre.com/m/EVVnEjE,早诊断，早干预，早治疗,,,,,,,,,,
dbbfc759-6485-4cbc-bee2-e21493d28c96,日月鑫 — 扬起维权之帆,http://www.rabbitpre.com/m/rUrm6nI,扬起维权之帆，守住一片匠心。,,,,,,,,,,
08aa3629-a44f-4097-aeca-ac1ecbf92736,优美世界·可寻的店开业了丨又现新去处,http://www.rabbitpre.com/m/NQQm7IR20,优美世界体验店（可寻的店）开业典礼诚邀您参加。我们都是寻常人，而可寻的店想给你寻常的你不寻常的体验,,,,,,,,,,
34c9b56e-7761-4535-9a13-0015bfd093aa,361度童装2016夏季新品全新上市,http://www.rabbitpre.com/m/VBuaqMIRt,济南泰华体育用品有限公司-品推部-2016,,,,,,,,,,
89e1fbb1-8a49-446b-9f40-627db35a108e,我是第{{count}}位参加此次点击的用户,http://www.rabbitpre.com/m/vi6JJzC,打造私人订制的艺术作品,,,,,,,,,,
61305cba-4b02-400d-a760-fe9f994d0918,我们的“十年”,http://www.rabbitpre.com/m/3zjFnVRe2,老同学们，在这个难忘的日子，百鸟为您歌唱，万花为您绽放，圣乐为您奏响，愿快乐和幸福常驻您的脸庞。,,,,,,,,,,
184e7b10-85fb-4f01-8f6d-770194bf6424,金辉华府42㎡精装修单身公寓对外出租！,http://www.rabbitpre.com/m/BVv63y2,招租热销：董小姐13685029986，13799338229,,,,,,,,,,
0656a21d-820d-420c-8d23-25142800cfee,Dear Eugene,http://www.rabbitpre.com/m/N3yEFbR,CBS Forever,,,,,,,,,,
0ea4cadf-3202-4116-8d63-e65aac557b19,偶滴老嘎,http://www.rabbitpre.com/m/Mz2Azi1,值此新年之际，百大名品中心全体员工祝您及家人猴年大吉，万事如意！,,,,,,,,,,
9a8b260e-9cf6-4187-876c-201847b62506,首届长城国际心脏康复与预防会议,http://www.rabbitpre.com/m/byzr6Auqt,2016年4月16号-17号郑州   期待与您相聚,,,,,,,,,,
8a560295-5318-4d3a-b6fe-0f7fedacd659,江西省第三届中枢神经感染高峰论坛,http://www.rabbitpre.com/m/RjAN73t,邀请函,,,,,,,,,,
5cab08ad-0a17-42ac-9e17-e9fd5ce3fd7f,我是第{46258}位参加此次为南海助力的中国人，加油南海！,http://www.rabbitpre.com/m/nEnIFbx,我是第{46258}位参加此次为南海助力的中国人，加油南海！,,,,,,,,,,
4a4a89e3-ed0f-449b-b7a6-e99abfed16d9,سەۋەبسىز كەتتىڭ . . .,http://www.rabbitpre.com/m/meEnya,سالونىمىزغا ئەزا بۇلۇڭ,,,,,,,,,,
c41b5699-619a-4f34-b3f1-4e1b0cc790e5,宕昌澳亚化妆城维她白面膜活动啦！全场不要钱免费送！！,http://www.rabbitpre.com/m/YfyFZZZRk,维她白面膜9.9元活动，买100元送100元，全场由维她白来买单！！,,,,,,,,,,
87b18823-92f8-4a50-a1dc-184372393091,您有一封来自大山的邀请函,http://www.rabbitpre.com/m/VR2bUfyrR,互联网+农业+公益 一场“互联网+”新电商盛会,,,,,,,,,,
64e58cdd-69a4-40ef-8378-93321f3ce2fb,万达商管长沙区域招聘,http://www.rabbitpre.com/m/MeURQmFnL,万达商管长沙区域招聘,,,,,,,,,,
95cb43b6-d543-4953-800d-0b8b43fbf935,亚太美业国际高峰论坛会（上海站）,http://www.rabbitpre.com/m/vqUBuEB23,每个美业实体店都会遇到不同程度的困境和瓶颈， 如何摆脱？如何突破？8月19日我们相约亚太美业论坛会！,,,,,,,,,,
f269fe53-253f-4e1c-a53a-494fe63057b8,交通银行黄金水岸支行盛大开业 !,http://www.rabbitpre.com/m/FZJ3yuo,金邻进万家，好礼大相送！,,,,,,,,,,
ac772343-6165-4bac-8be8-52a3d90b30d3,2016年装甲十师广西籍退伍老兵聚会邀请函,http://www.rabbitpre.com/m/i7YZ3baqE,南京军区装甲十师广西战友7月30日会师桂平市，我们不见不散。,,,,,,,,,,
097bfc3a-bd8e-452c-8645-f1c615e4d79c,呼和浩特市快乐星孤独症儿童训练中心谨邀,http://www.rabbitpre.com/m/FNzmmmQ,在这充满生机的季节里，诚挚的邀请您参加主题为“爱在春天”的慈善晚会。,,,,,,,,,,
766e6bd8-4daa-4c21-a467-82e4af208704,宜博电竞馆·E时代新元素发布会,http://www.rabbitpre.com/m/IBe6eEJn5,,,,,,,,,,,
66cac4c9-a86c-4a80-9483-8ec57f4046da,达维公司10月份卡客车轮胎促销价格,http://www.rabbitpre.com/m/MAIJfizjB,达维公司10月份卡客车轮胎促销价格；包含品牌：普利司通、风驰通、傲龙、德轮、浪马、金固钢圈,,,,,,,,,,
6432a919-3345-42b6-b2d2-2086e53bf17c,我是第{{count}}位参与学术诚信承诺活动的学生,http://www.rabbitpre.com/m/YfyVJBui2,学术诚信承诺，从我做起！,,,,,,,,,,
ef29880c-5b20-4047-8939-57d280cd201c,热烈欢迎山东考生报考南开大学,http://www.rabbitpre.com/m/re2Ejab,,,,,,,,,,,
dca5b021-304c-468d-9a41-e100ffbc968a,东鹏瓷砖2016年度新品发布会,http://www.rabbitpre.com/m/ijNeqqaaK,“天生不同·注定非凡——东鹏瓷砖2016年新品发布会”诚邀阁下拨冗出席，共襄盛举。,,,,,,,,,,
7f1c7bed-5e28-4a89-a1fe-8fcde8fa6d0a,“新观点新机遇”花店、婚庆行业交流会邀请函,http://www.rabbitpre.com/m/jyMBVvJ,改变需要勇气，需要机会，需要智慧 现在邀您参加红日鲜花“新观点，新机遇”花店行业交流会,,,,,,,,,,
0469f6f7-c364-47b6-9e9b-e02b25b8b21c,大牌崛起  名扬中华  春雷响罢  即掀狂潮,http://www.rabbitpre.com/m/JFVrYjp,大牌崛起  名扬中华  春雷响罢  即掀狂潮  ,,,,,,,,,,
536df07a-7ce2-4cbe-ad3e-2c38432278ff,【轰动大同】6月30日-7月16日居然来了！,http://www.rabbitpre.com/m/qI77Rbt,装房子，买家具我只来居然之家！【轰动大同】6月30日-7月16日居然来了！,,,,,,,,,,
080de972-cb3c-4905-b74a-bd615af7eb5e,滋芙尼皮草特卖会 转发积赞58个送价值298元天然紫砂精品杯,http://www.rabbitpre.com/m/6QmzVnbMY,转发积赞58个送价值298元天然紫砂精品杯一个。,,,,,,,,,,
ebddd11f-93c2-432c-86b3-61d744cd2e64,恒辉房产  招兵买马,http://www.rabbitpre.com/m/vyV3rqqy5,恒辉房产，专注房产服务18年,,,,,,,,,,
c408fbf2-02f9-402e-92b3-2967d95e7c6c,六加一幼儿园,http://www.rabbitpre.com/m/zYzYRzf,六加一幼儿园开始招生啦！欢迎家长及宝宝前来咨询！,,,,,,,,,,
3ba99887-063b-4c44-ac34-57184cde4849,结婚邀请函,http://www.rabbitpre.com/m/fUFzMrp,陈泰全&丁庆的婚礼邀请,,,,,,,,,,
6beebe49-934d-4e9b-ba1b-9561cc50be61,帅克龙2016夏季新品发布,http://www.rabbitpre.com/m/3yUJ7vv,相信你在穿上它的那一刹那，定是惊喜满满。,,,,,,,,,,
bd60953c-6d49-4126-bbec-e2811320f192,诚聘英才,http://www.rabbitpre.com/m/BjyMRzT,你不来万达，永远不知道你有多优秀！,,,,,,,,,,
9534a7a2-3221-4b01-ba47-cc68de67f8f7,2016川融“薪”为你而来--招贤纳士,http://www.rabbitpre.com/m/3AjMZnn,只要你敢挑战自己，我们就敢要。,,,,,,,,,,
1f361840-6259-48c0-aeef-479f241fdc1f,永远的145,http://www.rabbitpre.com/m/VBFF734,2002，匆匆那年，匆再见 2012，十年之约，未曾忘 2016，我们再相聚。。。,,,,,,,,,,
da05ba93-05d4-4921-8e11-19e8d84a189b,Lois美容课堂,http://www.rabbitpre.com/m/FnMVNr2,减肥与健康,,,,,,,,,,
9e32f8b1-b2a0-4583-9e11-7c34ceb27112,高薪招聘,http://www.rabbitpre.com/m/yb6YfizVv,北京璟翠玉城招聘信息,,,,,,,,,,
62d66d31-e243-4f19-ac28-c88bcb4228fc,会议通知,http://www.rabbitpre.com/m/IruIFvD,西安建筑科技大学（西冶）山东校友会暨济莱校友分会成立大会邀请函 ,,,,,,,,,,
e8511530-903d-4701-9e92-c50f622f2f8b,同义•精神峰会,http://www.rabbitpre.com/m/INbQveV,同义•精神/首届精神医学创新峰会 暨浙江省儿童精神病学组成立大会 ,,,,,,,,,,
990c6dcd-eb21-4a97-8d0c-d86b37e3d6d8,以衣之名，用爱环绕，做一件有“温度”的园服,http://www.rabbitpre.com/m/y7mVRYvER,把爱穿在身上，给孩子们最想要的温暖。,,,,,,,,,,
97d4abe8-846c-45bb-9c71-948d580cd52f,2016年3月红景天终端形象陈列指引,http://www.rabbitpre.com/m/ZzUviyt,请终端人员务必严格按照陈列规范执行，确保终端陈列形象的统一、准确。,,,,,,,,,,
469302b7-2f86-4b40-80e8-dbed0b720647,淮南宝之佳开业盛典,http://www.rabbitpre.com/m/qAn6j2E,文字图片均可替换~轻松快捷方便！,,,,,,,,,,
1373414c-852d-4d31-9c98-65af9e1f209b,从老情人到美人鱼，不过一包烟的区别,http://www.rabbitpre.com/m/aybaybir8,她是生于1973，她生于2015,,,,,,,,,,
0658d10d-c7b9-4bcf-bb5c-b5e70bff9f54,奥鹰德州俱乐部邀请函,http://www.rabbitpre.com/m/bUBYvyz7S,专业模版精心打造，替换内容方便快捷,,,,,,,,,,
4ba780ee-6495-40d5-bdc8-c78e5617df9a,中心幼儿园2016届毕业留念,http://www.rabbitpre.com/m/67rABzB,我们美丽的影像，留下永远的画面！,,,,,,,,,,
e3257391-5f1a-4378-b0ba-e9941f73b1e8,跟紧金源 职为大牌,http://www.rabbitpre.com/m/7AQA2raMh,入驻商家联盟招聘100W高薪工作等你来！,,,,,,,,,,
385e6dc2-7e4c-4384-893d-950cbd1fbf06,口味王集团全国经销商大会,http://www.rabbitpre.com/m/nUBRBfa,,,,,,,,,,,
59da4da5-1e32-4a5d-85e1-8eab92d181b5,向阳合作社试营业邀请函,http://www.rabbitpre.com/m/nuQ7F33,,,,,,,,,,,
0a14601d-fb34-496f-9b5a-62e450410bbd,SN,http://www.rabbitpre.com/m/QJBjQfX,sn2016春夏新品,,,,,,,,,,
8c03d70f-313d-4134-a717-64b01298f814,这就是移动互联网时代最佳学习姿势,http://www.rabbitpre.com/m/J7Jbuqj,互联网+软件学院公益课合集，大咖云集，精彩纷呈！,,,,,,,,,,
aa9112ae-b729-422d-ba5e-475f86e5e573,立白&中百仓储集团  火热的盛夏与您激情邀约，不见不散！,http://www.rabbitpre.com/m/e6Vbyma,疯狂的套餐！！成本价的感恩回馈，立白用实际行动关注您的贴身健康，呵护您的家人生活。这个盛夏，不见不散,,,,,,,,,,
7942f973-f8a9-42ec-b71c-27e7567ef8dc,市中心医院--“世界卒中日”大型义诊活动,http://www.rabbitpre.com/m/IZBZrmz,正视卒中 可防可治  漯河市中心医院诚邀您的参与,,,,,,,,,,
f2a6cb4c-3ae2-481d-90ec-c8972dd2c33b,御池汇高级会所－男士桑拿纾压新体验盛大开幕,http://www.rabbitpre.com/m/emuuUji,御池汇高级会所男士纾压不仅仅只是泡在水里美美享受一个澡，它更是个很复杂的过程，却让你无限留恋享受,,,,,,,,,,
7ea22d75-51e8-44e3-88d0-04a9e0dc27c2,所有的美好，为孩子而来,http://www.rabbitpre.com/m/jFRuEfER9,“宋仲基养成记“，让你的孩子优秀一些，胜人一筹。,,,,,,,,,,
4cdb469f-ac78-466f-8cb2-c00cfe0a2aa5,交行卡中心北京分心2016招聘,http://www.rabbitpre.com/m/uUjUBnX,,,,,,,,,,,
cd47c3f3-08af-47c2-bd7a-2e2b67006a90,恒宇丰X7(全网通）,http://www.rabbitpre.com/m/UZfeYzx,恒宇丰X7  5.5英寸HD屏，前置指纹识别，3+32大内存，全网通，500万+1300万摄像头，,,,,,,,,,,
321a036e-c290-4346-99ce-1e9f0f601ab3,美焱教育全脑潜能开发邀请函（信诚人寿）,http://www.rabbitpre.com/m/RBFbaub,邀请函——寻找襄阳最强大脑,,,,,,,,,,
0082e5cd-631d-4300-b006-bb6b1e4d84ce,科密喊您归队！,http://www.rabbitpre.com/m/FBFJzqi,2016年，科密大不同，科密的精彩即将开始，请您归队！ ,,,,,,,,,,
dbcec5d4-ce16-46ed-9f02-f03e88f2d7f8,女孩，做最好的自己,http://www.rabbitpre.com/m/ABFnAvH,精彩只属于懂得爱自己的你~,,,,,,,,,,
7f89b132-fb0c-4f68-a8ec-d8d249aa98f3,3月27日“爱自己·展魅力”三洲妇女文化魅力汇等你来~~,http://www.rabbitpre.com/m/FBmzzNmjl,日期：2016年3月27日（本周日）（具体时间请戳进来~~） 地点：三洲678文化节烈士纪念广场,,,,,,,,,,
a896b469-d8a8-43ae-aeb9-f4ab9de719ae,“舞与伦比”艺术大赛全城招募令~~,http://www.rabbitpre.com/m/nMvEvm4,舞蹈、模特、儿童剧艺术大赛演员全城招募中，有胆你就来，自信最精彩。名额有限先报先得！,,,,,,,,,,
e4c499c3-c4d7-4bd0-b5ee-93e8656bf14c,釉宝墙艺专家，实拍图案例。,http://www.rabbitpre.com/m/beyYbmP,釉宝，走进家庭每一个地方，客厅、卧室、儿童房间、电视背景、吊顶...... 豪门贵族、典雅风范，光泽,,,,,,,,,,
86893ea3-46ca-48b7-95dc-7aceb746b7f6,欧派木门9月10日-10月10日疯狂派爆款木门988元！！,http://www.rabbitpre.com/m/iAjIBf7,欧派木门“疯狂派”全国联动促销——山东站，详询欧派木门山东省内各专卖店。,,,,,,,,,,
0ccaf32a-fc08-46ef-8735-a8630a190d2e,五羊.潮沙龙.休闲咖,http://www.rabbitpre.com/m/bEVRRzQ,职教城首家休闲咖,,,,,,,,,,
432c3f6a-8c66-4201-b254-08340f5f8484,中山凱宴,http://www.rabbitpre.com/m/Vjm63uQ,李天鐸鋼骨制震空中泳池飯店宅，有平面車位,,,,,,,,,,
85c9c903-38c9-469d-978d-5ca6e26dd550,谁说长大了不能过6·1,http://www.rabbitpre.com/m/m6ju222,用纯粹的依恋浪漫许你一个童真的梦，期待彼此相伴的每一日，期待一个充满欢声笑语的未来,,,,,,,,,,
19e3de9c-81f4-48b9-b56c-6f9e0f4c80c0,不作不年轻,http://www.rabbitpre.com/m/qiVBQIvaK,ACG十周年卡通形象设计大赛邀你来作！,,,,,,,,,,
6e6005af-0209-4348-9d24-f7151449e3ff,南通金菲·淮安金座面向全国招募品牌合作伙伴,http://www.rabbitpre.com/m/3qaIvaC,诺亚联盟·南通金菲·淮安金座面向全国招募品牌合作伙伴，合力共赢·将娱乐进行到底！,,,,,,,,,,
035dbb00-084e-45da-9a99-31b1898a918f,微信专享——限时免费领书,http://www.rabbitpre.com/m/uq62bMmr4,《美国留学申请手册》 助力留学梦想，成就辉煌人生,,,,,,,,,,
862004a5-fc39-4a9c-b41a-1d5fbedc3d4e,D.N.C.Y长兴浙北店招聘,http://www.rabbitpre.com/m/Z7jy6fk,杭州古罗的服装有限公司欢迎你的加入,,,,,,,,,,
faf8ca83-a7c7-4162-bd57-ad9b253de092,辉山奶粉免费送！6.24辉山大篷车与您相约郓城大福源购物广场,http://www.rabbitpre.com/m/n67raiq,,,,,,,,,,,
a779765b-b73b-4743-94ce-8d019864e5e7,8月23日，看完奥运看滕头！我们在滕头园林湖北基地等你！,http://www.rabbitpre.com/m/6rMBruN,,,,,,,,,,,
511324ee-969d-4832-ab0d-efb8e2ad9801,喜印外滩“卓艺汇名仕之夜邀请函”,http://www.rabbitpre.com/m/eEvyVfUJP,雪茄红酒品鉴会,,,,,,,,,,
6843c1ff-72f0-4110-a208-4ac720c4309b,淘宝屋8月15日至17日阿芙，西藏红花，钟大夫感恩有你同行！,http://www.rabbitpre.com/m/aqy72jFv1,淘宝屋化妆品您身边的护肤专家！地址： 上来桥菜市场田垟路1-3号  电话：13868435702,,,,,,,产品推广,护肤,产品推广,面部护理
75011451-5d2f-4afe-92a2-4ff119744bc1,广东省医疗机构医用耗材交易办法研讨会邀请函,http://www.rabbitpre.com/m/a6Yv6QAA1,42571,,,,,,,产品推广,其他生活服务,行业论坛,医疗
c63c727a-dec9-48b1-b072-4560cfa13071,本末未休闲餐厅抽iphone7,http://www.rabbitpre.com/m/UrEnUz4,本末未双节抽iphone7邀请,,,,,,,产品推广,餐饮,产品推广,餐饮
761f63ba-27e7-4153-be10-b6881e788dba,斐妮丝公司介绍,http://www.rabbitpre.com/m/VvYn6zk,斐妮丝您专属的美体专家,,,,,,,产品推广,服装,产品推广,服装
2d0855ed-8dcc-4993-8026-8d8823d81464,2016，我们结婚吧！,http://www.rabbitpre.com/m/UZfYB3V,用心来帮你实现你的梦想婚礼，创意婚礼秀、海外蜜月大奖，定制家具...2016年，你的婚礼将与众不同！,,,,,,,产品推广,婚庆,产品推广,婚庆;酒店
c79ad0ec-c8af-4f5c-b254-2ce2b69dab1c,金猴送福贺新春，田园碑廓再起航！,http://www.rabbitpre.com/m/zqERb2R,岚山区碑廓镇2016年新春祝福,,,,,,,政府事务,,节日祝福;政府事务,政府综合服务
fb5ea0df-9b57-425e-a794-9c5884495a58,皇族N团.正规兼职平台,http://www.rabbitpre.com/m/uYjuUrL,正规兼职平台您值得拥有，N团期待着你的加入！,,,,,,,null,,封禁,无行业
bdd7aa62-389b-47a1-b6db-47040fdfbd23,隆华池温泉商务休闲酒店,http://www.rabbitpre.com/m/6JBVJrm,古典与现代的完美融合，是家庭聚会、团体活动、商务洽谈、高雅人士和减压人群休闲娱乐场所。,,,,,,,产品推广,酒店,招聘,酒店
23a904e1-c43f-4654-a72a-f89dec746bcf,扣车咋返款？,http://www.rabbitpre.com/m/Jv2Ariu,扣车返款过程是什么？,,,,,,,事务性通知/科普,实业平台,事务性通知/科普,无行业
02685634-8eeb-479f-845c-17de36d67953,手穴保健操,http://www.rabbitpre.com/m/Reaq62VBj,活动发布,,,,,,,事务性通知/科普,医疗,事务性通知/科普,无行业
ec100891-cf97-42d0-8da1-97265dc4ae84,揭秘：古代HR殉职之迷,http://www.rabbitpre.com/m/J3FRYfUfL,人事三国第一回：曹孟德挥泪斩吏官，诸葛亮智用人事无忧,,,,,,,产品推广,工具软件,产品推广,工具软件
70917a44-eb68-4ae7-b902-e02baa58d15f,大手牵小手,http://www.rabbitpre.com/m/ZfEJBuEvt,大手牵小手关注燃气安全,,,,,,,事务性通知/科普,能源,公益,无行业
3088e73b-ff30-41dc-84b9-6cc1e256d31a,株洲顶级养生俱乐部-尚水艺   预约：17770911666,http://www.rabbitpre.com/m/qyj7uEBIk,不一样的享受，不一样的人生，致品味不凡的你,,,,,,,产品推广,保健按摩,产品推广,保健按摩
f9e1dfce-87b0-4209-bdb2-05e219c3a549,天象大健康一起来 玩~大~的~,http://www.rabbitpre.com/m/AYfUJfE3v,天象网8月18日盛大开业，开业抢礼包，加入股东会员，分享亿积金,,,,,,,开业,保健品/OTC,开业;产品推广,保健品/OTC
44216f49-8b9f-4e6d-bb3a-e8e30d9ff170,蝌蚪生态空间启动仪式邀请函,http://www.rabbitpre.com/m/ui2immM,蝌蚪生态空间启动仪式邀请您来参加~~~,,,,,,,产品推广,商业地产,开业,商业地产
8cf04d41-52e3-4389-84f8-a025df79f2f1,标准、规范、有序---------威海荣成二十五站,http://www.rabbitpre.com/m/Z7rmiaW,中国石化威海石油分公司荣成二十五站，是一座油品5000吨站，非油品百万元店。,,,,,,,产品推广,能源,团队展示/团建,能源
58a52674-14d3-4e58-b970-e3fe98440fd6,我是第{{count}}位参加此次点击的用户,http://www.rabbitpre.com/m/BYZReaa6a,"道喜邀请函：冬季采暖+夏季空调+四季热水=一机解决,体验中心诚邀您的光临！",,,,,,,产品推广,材料,招商,家电
da13657f-ad3c-4f41-a77e-b179877cdacf,西安弘辰·慧算账，互联网财税服务领导者！,http://www.rabbitpre.com/m/vUZZfai72,创新引领代理记账新模式，为中小微企业健康发展保驾护航！,,,,,,,产品推广,工具软件,产品推广,工具软件
7afb1f11-4cd3-41c9-b94b-21a2c3a9ce65,“两个加强、两个遏制”回头看,http://www.rabbitpre.com/m/eaybMAYJf,华泰人寿江苏分公司学习资料之合规测试题,,,,,,,其他,保险,事务性通知/科普,保险
9ab31f5f-75ee-49ad-b35f-67f13aba907f,营销百日会战，剑指半壁江山！,http://www.rabbitpre.com/m/EBryaes,,,,,,,,null,,团队展示/团建,家电
6da1de1e-c1d3-443a-93e9-5601306e0d5a,2016安杰洛·洛福雷塞国际声乐比赛/大师班,http://www.rabbitpre.com/m/faibUfiz8,2016安杰洛·洛福雷塞国际声乐比赛/大师班（意大利. 米兰）,,,,,,,艺术竞赛,,产品推广;艺术竞赛,音乐;特长或素质培训
